text,sentiment,__source__
**** you ipod for freezing when i need you most,negative,train_csv
 I don`t think it was either. But I can`t remember it.,neutral,train_csv
 thanks for the message - just worked out how to see them and reply!,positive,train_csv
 Well I`m obsessed w/all of them - but I watched the first one again last night  glorious! where can i get a wand?,neutral,train_csv
My dad knows i got drunk today. And i didnt get in trouble.,positive,test_csv
"Mom, where ever you are; Happy Mothers day",positive,train_csv
 aha yeah  all else fails just push  yeah we are dont know what time were leaving yet though ****,negative,train_csv
 Thats ok...ur a good person + My Idol soo good people deserve sum good comments..hows the weather ova der --London is cold,positive,train_csv
is all alone for the evening!,neutral,test_csv
 Pfft. FAN THIS *helicopters imaginary penis* ....  HI DRAKE! WELCOME TO THE REAL WORLD!!!,neutral,train_csv
oh when will #gfail end? been on HTML version all day,negative,train_csv
cba with exams! 17 left!,neutral,train_csv
on my way to work! working sucks big time,negative,train_csv
" Thank ye, Vaneta.  Much appreciated",positive,test_csv
" Hehe, you`re an expert now eh?",positive,train_csv
 mom said no.,neutral,train_csv
" I saw slater on some MTV show, So you think you wanna dance with slater or some **** like that. Where`s Kelly Kapowski",negative,train_csv
Got Firefox working again. Now I just have to get back all of my bookmarks...,neutral,train_csv
" And, yes. I <3 mac, if only it weren`t so expensive",neutral,test_csv
 I forgot about it and I already ate lunch  so I guess I`m not going.,neutral,train_csv
Doin` the Crocodile Rock,neutral,train_csv
 I`d love to but I think the trek from London would be a bit too much,neutral,test_csv
is finally gotten online after logging 200km over the last two days on errands as the family driver  http://plurk.com/p/wxz12,neutral,train_csv
"Happy Star Wars Day, may the 4th be with you  my lil` 12yr old bro is at home playing with a lego AT-AT and dozens of stormtroopers.",positive,train_csv
" Aha both same length, touche",positive,train_csv
" first of all i love your picture, PICTURE ****. & the boyfriend???  JACKIE. FML. WHY HAVEN`T YOU EMBRACED THE PHONE &",neutral,train_csv
_Megan_**** Thats all i`ve seen too   5 till 7 is the 2 hours I normally sleep so I missed it :mad: haha,negative,train_csv
"Okay, this weather isn`t 'cute sundress' friendly. I dont get how it could be so warm one minute and cold the next. I was freezing",neutral,train_csv
" Guapisimo, chico you and Ms. Lady Gaga looked amazing as usual",positive,train_csv
im @ the eye doctors & had to bring trinity with me cause my mom fell down the stairs today & broke her toe. ugh,negative,train_csv
At least it`s Friday...working `til 1:30AM,neutral,train_csv
sizzling outside. Work inside = double,neutral,train_csv
So tired and I have to work till 10:30 tonight!    Happy mothers day to everyone too  http://tinyurl.com/qu62bl,positive,train_csv
 omg in your pic youu look so cuute !,positive,train_csv
_x How did your Geo ISU go? I swear I just had the worse day ever..,negative,test_csv
"Oops, they don`t open until 9am",negative,train_csv
  Chris` baby was born today!,neutral,train_csv
 Chica! Two more days!  I want the US Elle too.,neutral,train_csv
 one thing is good enough for me. friendship retained!,positive,train_csv
 nope.  they are all sleeping cuz they live on the east coast.,neutral,train_csv
just finished Wander Girl for the nth time-- Hilda Gallares is truly a kindred soul.,positive,train_csv
is back to revision. Bye bye Hannah  <3,neutral,train_csv
 Oh it`s been so long I can`t remember,negative,test_csv
" ooh I`ve got that DVD, never got around to watching it   Is it any good?",neutral,train_csv
" I found it, I added it, but it`s still blocked!",neutral,train_csv
wow! party! my new life! it is awesome! no more girlfriends they just create tons of drama! babes at a party is the way to go!  just w ...,neutral,train_csv
" I am sure every office has them. Men and women with no capacity to realize they should SHUT THE UNHOLY **** UP, Christ",negative,train_csv
_Y_Yankees changed my default pic since you`ve been showing so much love!,positive,train_csv
It`s going to be a good week,positive,train_csv
another rainy day,neutral,train_csv
 fantastic.... pick up a **** for me,positive,train_csv
" no, im a people pleaser",neutral,train_csv
i`m varnishing my nails baby-blue now...,neutral,train_csv
 Gross! haha it was like the tiniest piece ever but i can taste it like i ate the whole onion eww,negative,train_csv
 yes dear....  ... I`m opff bbl8r,neutral,train_csv
"Im so angry right now .. today im not doind nothing and all my classmates yes  ,i think i will stay with my friend Mr.Computer .. hope not",negative,test_csv
out with  &  i am soooo hungry,negative,train_csv
Going to miss my roomie ... We will no longer be roomies starting tomorrow,negative,train_csv
@_shannon1234 Shannie im so sorry! didnt mean to upset you! i just thought you would find it cute  im sorry dont be sad!,negative,test_csv
 I did?!  yay! Where did I get that extra Ã¯Â¿Â½300 from? Hmm.. anyway  I`m going to be partying hard when I get it,positive,train_csv
 lol sweet!!! ...i still have yet to watch the 4th movie  hope ur having a lovely weekend! happy mother`s day from aus! =P haha,positive,train_csv
 Go to the setting on the iPod/iPhone home screen & scroll to the bottom & you will find twitterfon settings,neutral,train_csv
 looking forward to the reading this post as I like your `no ****` writing and often learn a few things,positive,train_csv
 lol... not gross at all  they`re gross?,neutral,train_csv
 bahaha i loook like kung fu panda when i wake up in the morning.,positive,train_csv
Exhausted after coming home from a swim this morning! It`s more tiring than I remember! HAPPY MOTHERS DAY,negative,train_csv
  Sorry to hear that.,negative,train_csv
" I saw this link, but I get an error on the CNN site when I open this page and cannot read the article.",negative,train_csv
 lets go home,neutral,train_csv
 Nice...I`d like to be there...but it`s too far...  I`m from Brazil... kisses and have a nice day!!!,positive,train_csv
Omg!!! Is this the sun glimpsing through the clouds?! Woohoo!,positive,test_csv
FTSK and Mercy Mercedes were amazing tonight.. as always,positive,train_csv
"Not making good time, **** Chicago traffic  - Photo: http://bkite.com/07XOi",negative,train_csv
"ugh, i dont feel like going to work today",negative,train_csv
 Really? Bahaha. I love that you relate people to that. haha.,positive,train_csv
Stupid storm. No river for us tonight,negative,test_csv
  Hi jonas brothers  you came to argentina la otra vez,neutral,train_csv
" sad, but true",neutral,train_csv
" lol, as a target employee they forbid me from that place, no i usually go in and buy like everything along with commenting",neutral,train_csv
1st day of master cleanse...wish me luck,neutral,train_csv
 well sure hope they can do that...,neutral,train_csv
  oh hi terri good now what about you? any good gossip,positive,train_csv
good afternoon.  http://plurk.com/p/suyev,positive,train_csv
  That was stone cold   Crazy....  ?,negative,train_csv
Bye twitter & FB world! I`m at the San Francisco airport ready to board Air China. Not sure if I`ll have Internet access,negative,train_csv
She doesn`t believe spending many (many) thousands on a perfect wedding makes a happy couple.....A happy couple makes a perfect wedding,positive,train_csv
E3 2009 will be the first time I will not get to see G4TV`s E3 coverage since Comcast moved the  G4 channel from basic cable to premium,neutral,train_csv
Sweat is just not cute.  Unfortunately I haven`t figured out how to work out without sweating. BOO.,negative,train_csv
Watching 5 children and it.  i really should be studying. I`ll start soon :[,negative,train_csv
 that sucks man,negative,train_csv
"**** it, the guys aren`t at #comet09  I hope they win though",positive,train_csv
 http://twitpic.com/66wxk - SO jealous right now!!!hate new england weather,negative,train_csv
" how fun!! I like the beach, but I tend to get really dark fast.",positive,train_csv
 _defcon1 I gather you guys continued the drinking after I left?,neutral,train_csv
off to glue stuff onto poster,neutral,train_csv
"I`m off 2 dream awhile. Thanks 4 everything tweeple. Many blessings & much joy. peace, love & happiness 2 u all. Hope ur dreams come tru",positive,train_csv
Didn`t make to my cousin`s yacht convention. Hope he doesn`t get upset. And hope he won.,positive,train_csv
I`m sad to have lost another person close to me to cancer,negative,test_csv
 .. Eh .. have u never heard of Belfast..? Where like EVERYONE loves you!?!,neutral,test_csv
_09  ii No!  GRR   oooh Aiden Lol   x,neutral,train_csv
puppy I wanted was adopted yesterday  I guess my dogs don`t get a little brother anytime soon. but at least he isn`t in a shelter now,neutral,train_csv
Kinda feeling in a reggae mood.... hope you all enjoy the smoothness on this lovely weekend,positive,train_csv
So slpy 2day  zzzz,neutral,train_csv
"Hey, hey, happy mother`s day!  http://plurk.com/p/svwii",positive,test_csv
"well movie night spoilt by fracked up disk-happiness gone, so time for sleep",negative,train_csv
_Dude Very nice. Good night,positive,train_csv
" http://twitpic.com/4wfs8 - You are so weird. You need to lay off the smokes, because you`re talking to yourself.",negative,train_csv
gawd the rain is too strong,negative,train_csv
grr...everytime he gets a new girlfriend..I`m at the bottom of the totem pole,negative,train_csv
 Oh noes!! Melted ice cream = do not want.,negative,train_csv
  We can`t even call you from belgium  sucks,negative,train_csv
"_ omg and you never would believe what we did. ahaha, i loved it. but it felt like a movie, but REAL!!",positive,train_csv
" Yeah, I`ve never seen that! But, I guess I`ve never really needed it.",neutral,train_csv
" Not living, just trying to earn the grocery money.  I do enjoy eating at least once a day!",positive,train_csv
 Can I have your old one?,neutral,train_csv
 Prowse? I got a Christmas card of him last year.  & I wish I had the money right now. Saving for an apartment,neutral,train_csv
Just got back from working out. I`m feeling pretty good. work at 4:30,positive,train_csv
looking at tabs for all of the 'Boys Like Girls' songs,neutral,train_csv
Chilliin,positive,train_csv
_twitz lol...hiiii yourself. Maybe lay off the patron and down a bottle of water!,neutral,test_csv
tired as hell!!!! bed time from cara  nighty night twitter world..,negative,train_csv
"http://twitpic.com/67jq9 - i`m really missing this place  my grandparents are living there, on the calm country! but im coming to them ...",negative,train_csv
" yeah, that doesn`t sound very good",negative,train_csv
" Won`t really get a break till custody issue is settled and I`ve moved... another month or so, at least",neutral,train_csv
After work....Hillcats game!   .25 cent hot dogs haha,negative,train_csv
